city,pollutant,year,month,year_month,avg_value,prev_month_avg,mom_change
Hyderabad,CO,2019,07,2019-07,0.377,0.407,-0.03
Hyderabad,CO,2019,08,2019-08,0.391,0.377,0.014
Hyderabad,CO,2019,09,2019-09,0.423,0.391,0.032
Hyderabad,CO,2019,10,2019-10,0.598,0.423,0.175
Hyderabad,CO,2019,11,2019-11,0.687,0.598,0.089
Hyderabad,CO,2019,12,2019-12,0.781,0.687,0.094
Hyderabad,CO,2020,01,2020-01,0.552,0.781,-0.229
Hyderabad,CO,2020,02,2020-02,0.494,0.552,-0.058
Hyderabad,CO,2020,03,2020-03,0.491,0.494,-0.003
Hyderabad,CO,2020,04,2020-04,0.477,0.491,-0.014
Hyderabad,CO,2020,05,2020-05,0.46,0.477,-0.017
Hyderabad,CO,2020,06,2020-06,0.312,0.46,-0.148
Hyderabad,CO,2020,07,2020-07,,0.312,
Hyderabad,NH3,2015,01,2015-01,,,
Hyderabad,NH3,2015,02,2015-02,,,
Hyderabad,NH3,2015,03,2015-03,,,
Hyderabad,NH3,2015,04,2015-04,,,
Hyderabad,NH3,2015,05,2015-05,,,
Hyderabad,NH3,2015,06,2015-06,,,
Hyderabad,NH3,2015,07,2015-07,,,
Hyderabad,NH3,2015,08,2015-08,,,
Hyderabad,NH3,2015,09,2015-09,23.295,,
Hyderabad,NH3,2015,10,2015-10,10.711,23.295,-12.584
Hyderabad,NH3,2015,11,2015-11,9.255,10.711,-1.456
Hyderabad,NH3,2015,12,2015-12,10.348,9.255,1.093
Hyderabad,NH3,2016,01,2016-01,10.454,10.348,0.106
Hyderabad,NH3,2016,02,2016-02,10.399,10.454,-0.055
Hyderabad,NH3,2016,03,2016-03,10.287,10.399,-0.112
Hyderabad,NH3,2016,04,2016-04,23.594,10.287,13.307
Hyderabad,NH3,2016,05,2016-05,29.586,23.594,5.992
Hyderabad,NH3,2016,06,2016-06,,29.586,
Hyderabad,NH3,2016,07,2016-07,,,
Hyderabad,NH3,2016,08,2016-08,11.816,,
Hyderabad,NH3,2016,09,2016-09,22.758,11.816,10.942
Hyderabad,NH3,2016,10,2016-10,29.278,22.758,6.52
Hyderabad,NH3,2016,11,2016-11,25.791,29.278,-3.487
Hyderabad,NH3,2016,12,2016-12,28.647,25.791,2.856
Hyderabad,NH3,2017,01,2017-01,19.752,28.647,-8.895
Hyderabad,NH3,2017,02,2017-02,25.493,19.752,5.741
Hyderabad,NH3,2017,03,2017-03,21.624,25.493,-3.869
Hyderabad,NH3,2017,04,2017-04,25.894,21.624,4.27
Hyderabad,NH3,2017,05,2017-05,27.925,25.894,2.031
Hyderabad,NH3,2017,06,2017-06,9.867,27.925,-18.058
Hyderabad,NH3,2017,07,2017-07,5.649,9.867,-4.218
Hyderabad,NH3,2017,08,2017-08,6.22,5.649,0.571
Hyderabad,NH3,2017,09,2017-09,6.217,6.22,-0.003
Hyderabad,NH3,2017,10,2017-10,11.549,6.217,5.332
Hyderabad,NH3,2017,11,2017-11,15.698,11.549,4.149
Hyderabad,NH3,2017,12,2017-12,17.489,15.698,1.791
Hyderabad,NH3,2018,01,2018-01,23.571,17.489,6.082
Hyderabad,NH3,2018,02,2018-02,24.628,23.571,1.057
Hyderabad,NH3,2018,03,2018-03,20.847,24.628,-3.781
Hyderabad,NH3,2018,04,2018-04,16.103,20.847,-4.744
Hyderabad,NH3,2018,05,2018-05,13.851,16.103,-2.252
Hyderabad,NH3,2018,06,2018-06,14.954,13.851,1.103
Hyderabad,NH3,2018,07,2018-07,15.396,14.954,0.442
Hyderabad,NH3,2018,08,2018-08,15.632,15.396,0.236
Hyderabad,NH3,2018,09,2018-09,15.504,15.632,-0.128
Hyderabad,NH3,2018,10,2018-10,13.975,15.504,-1.529
Hyderabad,NH3,2018,11,2018-11,10.448,13.975,-3.527
Hyderabad,NH3,2018,12,2018-12,12.03,10.448,1.582
Hyderabad,NH3,2019,01,2019-01,18.929,12.03,6.899
Hyderabad,NH3,2019,02,2019-02,16.167,18.929,-2.762
Hyderabad,NH3,2019,03,2019-03,14.923,16.167,-1.244
Hyderabad,NH3,2019,04,2019-04,13.411,14.923,-1.512
Hyderabad,NH3,2019,05,2019-05,16.917,13.411,3.506
Hyderabad,NH3,2019,06,2019-06,11.724,16.917,-5.193
Hyderabad,NH3,2019,07,2019-07,9.437,11.724,-2.287
Hyderabad,NH3,2019,08,2019-08,16.241,9.437,6.804
Hyderabad,NH3,2019,09,2019-09,11.201,16.241,-5.04
Hyderabad,NH3,2019,10,2019-10,10.175,11.201,-1.026
Hyderabad,NH3,2019,11,2019-11,13.617,10.175,3.442
Hyderabad,NH3,2019,12,2019-12,15.138,13.617,1.521
Hyderabad,NH3,2020,01,2020-01,18.25,15.138,3.112
Hyderabad,NH3,2020,02,2020-02,20.285,18.25,2.035
Hyderabad,NH3,2020,03,2020-03,13.95,20.285,-6.335
Hyderabad,NH3,2020,04,2020-04,14.33,13.95,0.38
Hyderabad,NH3,2020,05,2020-05,13.457,14.33,-0.873
Hyderabad,NH3,2020,06,2020-06,14.947,13.457,1.49
Hyderabad,NH3,2020,07,2020-07,,14.947,
Hyderabad,NO,2015,01,2015-01,12.036,,
Hyderabad,NO,2015,02,2015-02,14.816,12.036,2.78
Hyderabad,NO,2015,03,2015-03,11.404,14.816,-3.412
Hyderabad,NO,2015,04,2015-04,13.569,11.404,2.165
Hyderabad,NO,2015,05,2015-05,13.076,13.569,-0.493
Hyderabad,NO,2015,06,2015-06,10.802,13.076,-2.274
Hyderabad,NO,2015,07,2015-07,8.639,10.802,-2.163
Hyderabad,NO,2015,08,2015-08,8.857,8.639,0.218
Hyderabad,NO,2015,09,2015-09,5.178,8.857,-3.679
Hyderabad,NO,2015,10,2015-10,3.525,5.178,-1.653
Hyderabad,NO,2015,11,2015-11,7.502,3.525,3.977
Hyderabad,NO,2015,12,2015-12,8.832,7.502,1.33
Hyderabad,NO,2016,01,2016-01,8.764,8.832,-0.068
Hyderabad,NO,2016,02,2016-02,6.256,8.764,-2.508
Hyderabad,NO,2016,03,2016-03,6.028,6.256,-0.228
Hyderabad,NO,2016,04,2016-04,7.627,6.028,1.599
Hyderabad,NO,2016,05,2016-05,9.258,7.627,1.631
Hyderabad,NO,2016,06,2016-06,7.017,9.258,-2.241
Hyderabad,NO,2016,07,2016-07,7.238,7.017,0.221
Hyderabad,NO,2016,08,2016-08,7.479,7.238,0.241
Hyderabad,NO,2016,09,2016-09,11.303,7.479,3.824
Hyderabad,NO,2016,10,2016-10,11.843,11.303,0.54
Hyderabad,NO,2016,11,2016-11,9.514,11.843,-2.329
Hyderabad,NO,2016,12,2016-12,10.822,9.514,1.308
Hyderabad,NO,2017,01,2017-01,11.902,10.822,1.08
Hyderabad,NO,2017,02,2017-02,11.188,11.902,-0.714
Hyderabad,NO,2017,03,2017-03,10.526,11.188,-0.662
Hyderabad,NO,2017,04,2017-04,9.805,10.526,-0.721
Hyderabad,NO,2017,05,2017-05,5.512,9.805,-4.293
Hyderabad,NO,2017,06,2017-06,7.79,5.512,2.278
Hyderabad,NO,2017,07,2017-07,7.023,7.79,-0.767
Hyderabad,NO,2017,08,2017-08,8.056,7.023,1.033
Hyderabad,NO,2017,09,2017-09,8.654,8.056,0.598
Hyderabad,NO,2017,10,2017-10,11.352,8.654,2.698
Hyderabad,NO,2017,11,2017-11,9.655,11.352,-1.697
Hyderabad,NO,2017,12,2017-12,8.753,9.655,-0.902
Hyderabad,NO,2018,01,2018-01,8.598,8.753,-0.155
Hyderabad,NO,2018,02,2018-02,10.554,8.598,1.956
Hyderabad,NO,2018,03,2018-03,5.534,10.554,-5.02
Hyderabad,NO,2018,04,2018-04,5.684,5.534,0.15
Hyderabad,NO,2018,05,2018-05,3.205,5.684,-2.479
Hyderabad,NO,2018,06,2018-06,3.304,3.205,0.099
Hyderabad,NO,2018,07,2018-07,4.812,3.304,1.508
Hyderabad,NO,2018,08,2018-08,6.16,4.812,1.348
Hyderabad,NO,2018,09,2018-09,7.958,6.16,1.798
Hyderabad,NO,2018,10,2018-10,7.289,7.958,-0.669
Hyderabad,NO,2018,11,2018-11,6.807,7.289,-0.482
Hyderabad,NO,2018,12,2018-12,5.549,6.807,-1.258
Hyderabad,NO,2019,01,2019-01,7.359,5.549,1.81
Hyderabad,NO,2019,02,2019-02,4.664,7.359,-2.695
Hyderabad,NO,2019,03,2019-03,4.467,4.664,-0.197
Hyderabad,NO,2019,04,2019-04,4.065,4.467,-0.402
Hyderabad,NO,2019,05,2019-05,3.863,4.065,-0.202
Hyderabad,NO,2019,06,2019-06,2.184,3.863,-1.679
Hyderabad,NO,2019,07,2019-07,3.067,2.184,0.883
Hyderabad,NO,2019,08,2019-08,4.737,3.067,1.67
Hyderabad,NO,2019,09,2019-09,4.619,4.737,-0.118
Hyderabad,NO,2019,10,2019-10,5.703,4.619,1.084
Hyderabad,NO,2019,11,2019-11,5.349,5.703,-0.354
Hyderabad,NO,2019,12,2019-12,10.358,5.349,5.009
Hyderabad,NO,2020,01,2020-01,10.572,10.358,0.214
Hyderabad,NO,2020,02,2020-02,12.571,10.572,1.999
Hyderabad,NO,2020,03,2020-03,8.241,12.571,-4.33
Hyderabad,NO,2020,04,2020-04,7.852,8.241,-0.389
Hyderabad,NO,2020,05,2020-05,6.007,7.852,-1.845
Hyderabad,NO,2020,06,2020-06,6.047,6.007,0.04
Hyderabad,NO,2020,07,2020-07,,6.047,
Hyderabad,NO2,2015,01,2015-01,23.458,,
Hyderabad,NO2,2015,02,2015-02,27.019,23.458,3.561
Hyderabad,NO2,2015,03,2015-03,21.328,27.019,-5.691
Hyderabad,NO2,2015,04,2015-04,16.339,21.328,-4.989
Hyderabad,NO2,2015,05,2015-05,15.886,16.339,-0.453
Hyderabad,NO2,2015,06,2015-06,10.375,15.886,-5.511
Hyderabad,NO2,2015,07,2015-07,6.687,10.375,-3.688
Hyderabad,NO2,2015,08,2015-08,13.14,6.687,6.453
Hyderabad,NO2,2015,09,2015-09,17.37,13.14,4.23
Hyderabad,NO2,2015,10,2015-10,5.686,17.37,-11.684
Hyderabad,NO2,2015,11,2015-11,10.685,5.686,4.999
Hyderabad,NO2,2015,12,2015-12,15.507,10.685,4.822
Hyderabad,NO2,2016,01,2016-01,12.124,15.507,-3.383
Hyderabad,NO2,2016,02,2016-02,10.237,12.124,-1.887
Hyderabad,NO2,2016,03,2016-03,10.488,10.237,0.251
Hyderabad,NO2,2016,04,2016-04,30.837,10.488,20.349
Hyderabad,NO2,2016,05,2016-05,29.503,30.837,-1.334
Hyderabad,NO2,2016,06,2016-06,12.771,29.503,-16.732
Hyderabad,NO2,2016,07,2016-07,10.42,12.771,-2.351
Hyderabad,NO2,2016,08,2016-08,8.205,10.42,-2.215
Hyderabad,NO2,2016,09,2016-09,51.289,8.205,43.084
Hyderabad,NO2,2016,10,2016-10,57.231,51.289,5.942
Hyderabad,NO2,2016,11,2016-11,38.686,57.231,-18.545
Hyderabad,NO2,2016,12,2016-12,57.405,38.686,18.719
Hyderabad,NO2,2017,01,2017-01,48.16,57.405,-9.245
Hyderabad,NO2,2017,02,2017-02,44.134,48.16,-4.026
Hyderabad,NO2,2017,03,2017-03,36.511,44.134,-7.623
Hyderabad,NO2,2017,04,2017-04,37.184,36.511,0.673
Hyderabad,NO2,2017,05,2017-05,39.9,37.184,2.716
Hyderabad,NO2,2017,06,2017-06,15.957,39.9,-23.943
Hyderabad,NO2,2017,07,2017-07,13.225,15.957,-2.732
Hyderabad,NO2,2017,08,2017-08,14.259,13.225,1.034
Hyderabad,NO2,2017,09,2017-09,16.351,14.259,2.092
Hyderabad,NO2,2017,10,2017-10,23.54,16.351,7.189
Hyderabad,NO2,2017,11,2017-11,39.549,23.54,16.009
Hyderabad,NO2,2017,12,2017-12,49.897,39.549,10.348
Hyderabad,NO2,2018,01,2018-01,53.534,49.897,3.637
Hyderabad,NO2,2018,02,2018-02,51.735,53.534,-1.799
Hyderabad,NO2,2018,03,2018-03,45.59,51.735,-6.145
Hyderabad,NO2,2018,04,2018-04,37.668,45.59,-7.922
Hyderabad,NO2,2018,05,2018-05,30.978,37.668,-6.69
Hyderabad,NO2,2018,06,2018-06,24.035,30.978,-6.943
Hyderabad,NO2,2018,07,2018-07,23.354,24.035,-0.681
Hyderabad,NO2,2018,08,2018-08,24.073,23.354,0.719
Hyderabad,NO2,2018,09,2018-09,30.92,24.073,6.847
Hyderabad,NO2,2018,10,2018-10,42.162,30.92,11.242
Hyderabad,NO2,2018,11,2018-11,45.537,42.162,3.375
Hyderabad,NO2,2018,12,2018-12,41.537,45.537,-4.0
Hyderabad,NO2,2019,01,2019-01,48.299,41.537,6.762
Hyderabad,NO2,2019,02,2019-02,43.218,48.299,-5.081
Hyderabad,NO2,2019,03,2019-03,36.566,43.218,-6.652
Hyderabad,NO2,2019,04,2019-04,32.824,36.566,-3.742
Hyderabad,NO2,2019,05,2019-05,30.842,32.824,-1.982
Hyderabad,NO2,2019,06,2019-06,18.223,30.842,-12.619
Hyderabad,NO2,2019,07,2019-07,12.817,18.223,-5.406
Hyderabad,NO2,2019,08,2019-08,19.242,12.817,6.425
Hyderabad,NO2,2019,09,2019-09,16.988,19.242,-2.254
Hyderabad,NO2,2019,10,2019-10,24.07,16.988,7.082
Hyderabad,NO2,2019,11,2019-11,33.525,24.07,9.455
Hyderabad,NO2,2019,12,2019-12,40.176,33.525,6.651
Hyderabad,NO2,2020,01,2020-01,34.109,40.176,-6.067
Hyderabad,NO2,2020,02,2020-02,34.824,34.109,0.715
Hyderabad,NO2,2020,03,2020-03,23.72,34.824,-11.104
Hyderabad,NO2,2020,04,2020-04,22.405,23.72,-1.315
Hyderabad,NO2,2020,05,2020-05,26.234,22.405,3.829
Hyderabad,NO2,2020,06,2020-06,21.728,26.234,-4.506
Hyderabad,NO2,2020,07,2020-07,,21.728,
Hyderabad,NOx,2015,01,2015-01,35.494,,
Hyderabad,NOx,2015,02,2015-02,41.835,35.494,6.341
Hyderabad,NOx,2015,03,2015-03,32.731,41.835,-9.104
Hyderabad,NOx,2015,04,2015-04,29.783,32.731,-2.948
Hyderabad,NOx,2015,05,2015-05,28.613,29.783,-1.17
Hyderabad,NOx,2015,06,2015-06,20.985,28.613,-7.628
Hyderabad,NOx,2015,07,2015-07,15.261,20.985,-5.724
Hyderabad,NOx,2015,08,2015-08,21.49,15.261,6.229
Hyderabad,NOx,2015,09,2015-09,18.814,21.49,-2.676
Hyderabad,NOx,2015,10,2015-10,7.179,18.814,-11.635
Hyderabad,NOx,2015,11,2015-11,15.896,7.179,8.717
Hyderabad,NOx,2015,12,2015-12,22.49,15.896,6.594
Hyderabad,NOx,2016,01,2016-01,19.076,22.49,-3.414
Hyderabad,NOx,2016,02,2016-02,14.946,19.076,-4.13
Hyderabad,NOx,2016,03,2016-03,15.023,14.946,0.077
Hyderabad,NOx,2016,04,2016-04,25.779,15.023,10.756
Hyderabad,NOx,2016,05,2016-05,27.249,25.779,1.47
Hyderabad,NOx,2016,06,2016-06,19.787,27.249,-7.462
Hyderabad,NOx,2016,07,2016-07,17.649,19.787,-2.138
Hyderabad,NOx,2016,08,2016-08,5.902,17.649,-11.747
Hyderabad,NOx,2016,09,2016-09,13.205,5.902,7.303
Hyderabad,NOx,2016,10,2016-10,16.658,13.205,3.453
Hyderabad,NOx,2016,11,2016-11,12.858,16.658,-3.8
Hyderabad,NOx,2016,12,2016-12,12.649,12.858,-0.209
Hyderabad,NOx,2017,01,2017-01,11.966,12.649,-0.683
Hyderabad,NOx,2017,02,2017-02,10.754,11.966,-1.212
Hyderabad,NOx,2017,03,2017-03,10.944,10.754,0.19
Hyderabad,NOx,2017,04,2017-04,11.604,10.944,0.66
Hyderabad,NOx,2017,05,2017-05,11.424,11.604,-0.18
Hyderabad,NOx,2017,06,2017-06,7.31,11.424,-4.114
Hyderabad,NOx,2017,07,2017-07,6.563,7.31,-0.747
Hyderabad,NOx,2017,08,2017-08,7.252,6.563,0.689
Hyderabad,NOx,2017,09,2017-09,8.372,7.252,1.12
Hyderabad,NOx,2017,10,2017-10,6.217,8.372,-2.155
Hyderabad,NOx,2017,11,2017-11,27.465,6.217,21.248
Hyderabad,NOx,2017,12,2017-12,33.265,27.465,5.8
Hyderabad,NOx,2018,01,2018-01,35.011,33.265,1.746
Hyderabad,NOx,2018,02,2018-02,35.408,35.011,0.397
Hyderabad,NOx,2018,03,2018-03,28.52,35.408,-6.888
Hyderabad,NOx,2018,04,2018-04,24.35,28.52,-4.17
Hyderabad,NOx,2018,05,2018-05,18.94,24.35,-5.41
Hyderabad,NOx,2018,06,2018-06,15.266,18.94,-3.674
Hyderabad,NOx,2018,07,2018-07,15.971,15.266,0.705
Hyderabad,NOx,2018,08,2018-08,17.144,15.971,1.173
Hyderabad,NOx,2018,09,2018-09,22.341,17.144,5.197
Hyderabad,NOx,2018,10,2018-10,27.794,22.341,5.453
Hyderabad,NOx,2018,11,2018-11,29.026,27.794,1.232
Hyderabad,NOx,2018,12,2018-12,25.944,29.026,-3.082
Hyderabad,NOx,2019,01,2019-01,31.048,25.944,5.104
Hyderabad,NOx,2019,02,2019-02,26.416,31.048,-4.632
Hyderabad,NOx,2019,03,2019-03,22.635,26.416,-3.781
Hyderabad,NOx,2019,04,2019-04,20.448,22.635,-2.187
Hyderabad,NOx,2019,05,2019-05,19.318,20.448,-1.13
Hyderabad,NOx,2019,06,2019-06,11.175,19.318,-8.143
Hyderabad,NOx,2019,07,2019-07,8.779,11.175,-2.396
Hyderabad,NOx,2019,08,2019-08,13.322,8.779,4.543
Hyderabad,NOx,2019,09,2019-09,11.127,13.322,-2.195
Hyderabad,NOx,2019,10,2019-10,15.081,11.127,3.954
Hyderabad,NOx,2019,11,2019-11,21.256,15.081,6.175
Hyderabad,NOx,2019,12,2019-12,28.538,21.256,7.282
Hyderabad,NOx,2020,01,2020-01,25.249,28.538,-3.289
Hyderabad,NOx,2020,02,2020-02,27.046,25.249,1.797
Hyderabad,NOx,2020,03,2020-03,18.141,27.046,-8.905
Hyderabad,NOx,2020,04,2020-04,16.785,18.141,-1.356
Hyderabad,NOx,2020,05,2020-05,17.749,16.785,0.964
Hyderabad,NOx,2020,06,2020-06,15.23,17.749,-2.519
Hyderabad,NOx,2020,07,2020-07,,15.23,
Hyderabad,O3,2015,01,2015-01,25.476,,
Hyderabad,O3,2015,02,2015-02,32.706,25.476,7.23
Hyderabad,O3,2015,03,2015-03,32.535,32.706,-0.171
Hyderabad,O3,2015,04,2015-04,34.87,32.535,2.335
Hyderabad,O3,2015,05,2015-05,37.414,34.87,2.544
Hyderabad,O3,2015,06,2015-06,22.449,37.414,-14.965
Hyderabad,O3,2015,07,2015-07,15.443,22.449,-7.006
Hyderabad,O3,2015,08,2015-08,15.301,15.443,-0.142
Hyderabad,O3,2015,09,2015-09,23.533,15.301,8.232
Hyderabad,O3,2015,10,2015-10,34.635,23.533,11.102
Hyderabad,O3,2015,11,2015-11,34.778,34.635,0.143
Hyderabad,O3,2015,12,2015-12,32.794,34.778,-1.984
Hyderabad,O3,2016,01,2016-01,42.718,32.794,9.924
Hyderabad,O3,2016,02,2016-02,32.153,42.718,-10.565
Hyderabad,O3,2016,03,2016-03,42.702,32.153,10.549
Hyderabad,O3,2016,04,2016-04,41.737,42.702,-0.965
Hyderabad,O3,2016,05,2016-05,30.983,41.737,-10.754
Hyderabad,O3,2016,06,2016-06,20.025,30.983,-10.958
Hyderabad,O3,2016,07,2016-07,10.566,20.025,-9.459
Hyderabad,O3,2016,08,2016-08,8.563,10.566,-2.003
Hyderabad,O3,2016,09,2016-09,19.677,8.563,11.114
Hyderabad,O3,2016,10,2016-10,34.387,19.677,14.71
Hyderabad,O3,2016,11,2016-11,64.15,34.387,29.763
Hyderabad,O3,2016,12,2016-12,51.203,64.15,-12.947
Hyderabad,O3,2017,01,2017-01,52.066,51.203,0.863
Hyderabad,O3,2017,02,2017-02,57.531,52.066,5.465
Hyderabad,O3,2017,03,2017-03,51.008,57.531,-6.523
Hyderabad,O3,2017,04,2017-04,47.401,51.008,-3.607
Hyderabad,O3,2017,05,2017-05,48.156,47.401,0.755
Hyderabad,O3,2017,06,2017-06,41.128,48.156,-7.028
Hyderabad,O3,2017,07,2017-07,29.43,41.128,-11.698
Hyderabad,O3,2017,08,2017-08,29.965,29.43,0.535
Hyderabad,O3,2017,09,2017-09,33.773,29.965,3.808
Hyderabad,O3,2017,10,2017-10,53.322,33.773,19.549
Hyderabad,O3,2017,11,2017-11,51.898,53.322,-1.424
Hyderabad,O3,2017,12,2017-12,50.704,51.898,-1.194
Hyderabad,O3,2018,01,2018-01,49.05,50.704,-1.654
Hyderabad,O3,2018,02,2018-02,42.784,49.05,-6.266
Hyderabad,O3,2018,03,2018-03,46.428,42.784,3.644
Hyderabad,O3,2018,04,2018-04,43.409,46.428,-3.019
Hyderabad,O3,2018,05,2018-05,49.41,43.409,6.001
Hyderabad,O3,2018,06,2018-06,28.214,49.41,-21.196
Hyderabad,O3,2018,07,2018-07,17.828,28.214,-10.386
Hyderabad,O3,2018,08,2018-08,14.17,17.828,-3.658
Hyderabad,O3,2018,09,2018-09,21.06,14.17,6.89
Hyderabad,O3,2018,10,2018-10,27.759,21.06,6.699
Hyderabad,O3,2018,11,2018-11,33.459,27.759,5.7
Hyderabad,O3,2018,12,2018-12,34.853,33.459,1.394
Hyderabad,O3,2019,01,2019-01,32.395,34.853,-2.458
Hyderabad,O3,2019,02,2019-02,31.825,32.395,-0.57
Hyderabad,O3,2019,03,2019-03,31.302,31.825,-0.523
Hyderabad,O3,2019,04,2019-04,42.397,31.302,11.095
Hyderabad,O3,2019,05,2019-05,44.304,42.397,1.907
Hyderabad,O3,2019,06,2019-06,34.812,44.304,-9.492
Hyderabad,O3,2019,07,2019-07,19.763,34.812,-15.049
Hyderabad,O3,2019,08,2019-08,16.727,19.763,-3.036
Hyderabad,O3,2019,09,2019-09,16.384,16.727,-0.343
Hyderabad,O3,2019,10,2019-10,19.918,16.384,3.534
Hyderabad,O3,2019,11,2019-11,30.543,19.918,10.625
Hyderabad,O3,2019,12,2019-12,27.887,30.543,-2.656
Hyderabad,O3,2020,01,2020-01,28.284,27.887,0.397
Hyderabad,O3,2020,02,2020-02,28.11,28.284,-0.174
Hyderabad,O3,2020,03,2020-03,26.852,28.11,-1.258
Hyderabad,O3,2020,04,2020-04,28.037,26.852,1.185
Hyderabad,O3,2020,05,2020-05,31.244,28.037,3.207
Hyderabad,O3,2020,06,2020-06,18.501,31.244,-12.743
Hyderabad,O3,2020,07,2020-07,,18.501,
Hyderabad,PM10,2015,01,2015-01,,,
Hyderabad,PM10,2015,02,2015-02,,,
Hyderabad,PM10,2015,03,2015-03,,,
Hyderabad,PM10,2015,04,2015-04,,,
Hyderabad,PM10,2015,05,2015-05,,,
Hyderabad,PM10,2015,06,2015-06,,,
Hyderabad,PM10,2015,07,2015-07,,,
Hyderabad,PM10,2015,08,2015-08,,,
Hyderabad,PM10,2015,09,2015-09,38.231,,
Hyderabad,PM10,2015,10,2015-10,96.476,38.231,58.245
Hyderabad,PM10,2015,11,2015-11,102.353,96.476,5.877
Hyderabad,PM10,2015,12,2015-12,95.049,102.353,-7.304
Hyderabad,PM10,2016,01,2016-01,101.887,95.049,6.838
Hyderabad,PM10,2016,02,2016-02,100.209,101.887,-1.678
Hyderabad,PM10,2016,03,2016-03,96.536,100.209,-3.673
Hyderabad,PM10,2016,04,2016-04,95.683,96.536,-0.853
Hyderabad,PM10,2016,05,2016-05,72.934,95.683,-22.749
Hyderabad,PM10,2016,06,2016-06,,72.934,
Hyderabad,PM10,2016,07,2016-07,,,
Hyderabad,PM10,2016,08,2016-08,26.958,,
Hyderabad,PM10,2016,09,2016-09,58.946,26.958,31.988
Hyderabad,PM10,2016,10,2016-10,82.279,58.946,23.333
Hyderabad,PM10,2016,11,2016-11,99.497,82.279,17.218
Hyderabad,PM10,2016,12,2016-12,97.894,99.497,-1.603
Hyderabad,PM10,2017,01,2017-01,128.923,97.894,31.029
Hyderabad,PM10,2017,02,2017-02,152.295,128.923,23.372
Hyderabad,PM10,2017,03,2017-03,132.336,152.295,-19.959
Hyderabad,PM10,2017,04,2017-04,157.872,132.336,25.536
Hyderabad,PM10,2017,05,2017-05,101.619,157.872,-56.253
Hyderabad,PM10,2017,06,2017-06,34.27,101.619,-67.349
Hyderabad,PM10,2017,07,2017-07,44.635,34.27,10.365
Hyderabad,PM10,2017,08,2017-08,44.513,44.635,-0.122
Hyderabad,PM10,2017,09,2017-09,53.128,44.513,8.615
Hyderabad,PM10,2017,10,2017-10,80.144,53.128,27.016
Hyderabad,PM10,2017,11,2017-11,103.928,80.144,23.784
Hyderabad,PM10,2017,12,2017-12,134.465,103.928,30.537
Hyderabad,PM10,2018,01,2018-01,144.854,134.465,10.389
