city,pollutant,year,month,year_month,n_days_with_data,avg_value
Mumbai,CO,2015,03,2015-03,30,0.0
Mumbai,CO,2015,04,2015-04,30,0.0
Mumbai,CO,2015,05,2015-05,31,0.0
Mumbai,CO,2015,06,2015-06,28,0.0
Mumbai,CO,2015,07,2015-07,31,0.0
Mumbai,CO,2015,08,2015-08,31,0.0
Mumbai,CO,2015,09,2015-09,30,0.0
Mumbai,CO,2015,10,2015-10,31,0.0
Mumbai,CO,2015,11,2015-11,28,0.0
Mumbai,CO,2015,12,2015-12,31,0.0
Mumbai,CO,2016,01,2016-01,31,0.0
Mumbai,CO,2016,02,2016-02,28,0.0
Mumbai,CO,2016,03,2016-03,31,0.0
Mumbai,CO,2016,04,2016-04,28,0.0
Mumbai,CO,2016,05,2016-05,28,0.0
Mumbai,CO,2016,06,2016-06,20,0.0
Mumbai,CO,2016,07,2016-07,23,0.0
Mumbai,CO,2016,08,2016-08,30,0.0
Mumbai,CO,2016,09,2016-09,29,0.0
Mumbai,CO,2016,10,2016-10,31,0.0
Mumbai,CO,2016,11,2016-11,29,0.0
Mumbai,CO,2016,12,2016-12,31,0.0
Mumbai,CO,2017,01,2017-01,30,0.0
Mumbai,CO,2017,02,2017-02,27,0.0
Mumbai,CO,2017,03,2017-03,31,0.0
Mumbai,CO,2017,04,2017-04,30,0.0
Mumbai,CO,2017,05,2017-05,31,0.0
Mumbai,CO,2017,06,2017-06,29,0.0
Mumbai,CO,2017,07,2017-07,29,0.0
Mumbai,CO,2017,08,2017-08,30,0.0
Mumbai,CO,2017,09,2017-09,28,0.0
Mumbai,CO,2017,10,2017-10,24,0.0
Mumbai,CO,2017,11,2017-11,28,0.0
Mumbai,CO,2017,12,2017-12,31,0.0
Mumbai,CO,2018,01,2018-01,31,1.485
Mumbai,CO,2018,02,2018-02,28,1.399
Mumbai,CO,2018,03,2018-03,31,1.57
Mumbai,CO,2018,04,2018-04,20,1.344
Mumbai,CO,2018,05,2018-05,23,1.244
Mumbai,CO,2018,06,2018-06,29,1.299
Mumbai,CO,2018,07,2018-07,30,1.212
Mumbai,CO,2018,08,2018-08,31,1.178
Mumbai,CO,2018,09,2018-09,30,1.497
Mumbai,CO,2018,10,2018-10,24,2.035
Mumbai,CO,2018,11,2018-11,25,2.501
Mumbai,CO,2018,12,2018-12,31,2.164
Mumbai,CO,2019,01,2019-01,31,2.627
Mumbai,CO,2019,02,2019-02,28,2.272
Mumbai,CO,2019,03,2019-03,29,1.798
Mumbai,CO,2019,04,2019-04,29,1.813
Mumbai,CO,2019,05,2019-05,30,1.66
Mumbai,CO,2019,06,2019-06,30,0.622
Mumbai,CO,2019,07,2019-07,31,0.476
Mumbai,CO,2019,08,2019-08,31,0.506
Mumbai,CO,2019,09,2019-09,30,0.561
Mumbai,CO,2019,10,2019-10,31,0.958
Mumbai,CO,2019,11,2019-11,30,0.954
Mumbai,CO,2019,12,2019-12,31,1.092
Mumbai,CO,2020,01,2020-01,31,1.024
Mumbai,CO,2020,02,2020-02,29,1.047
Mumbai,CO,2020,03,2020-03,31,0.606
Mumbai,CO,2020,04,2020-04,30,0.451
Mumbai,CO,2020,05,2020-05,31,0.287
Mumbai,CO,2020,06,2020-06,30,0.367
Mumbai,CO,2020,07,2020-07,0,
Mumbai,NH3,2015,01,2015-01,0,
Mumbai,NH3,2015,02,2015-02,0,
Mumbai,NH3,2015,03,2015-03,0,
Mumbai,NH3,2015,04,2015-04,0,
Mumbai,NH3,2015,05,2015-05,0,
Mumbai,NH3,2015,06,2015-06,0,
Mumbai,NH3,2015,07,2015-07,0,
Mumbai,NH3,2015,08,2015-08,0,
Mumbai,NH3,2015,09,2015-09,0,
Mumbai,NH3,2015,10,2015-10,0,
Mumbai,NH3,2015,11,2015-11,0,
Mumbai,NH3,2015,12,2015-12,0,
Mumbai,NH3,2016,01,2016-01,0,
Mumbai,NH3,2016,02,2016-02,0,
Mumbai,NH3,2016,03,2016-03,0,
Mumbai,NH3,2016,04,2016-04,0,
Mumbai,NH3,2016,05,2016-05,0,
Mumbai,NH3,2016,06,2016-06,0,
Mumbai,NH3,2016,07,2016-07,0,
Mumbai,NH3,2016,08,2016-08,0,
Mumbai,NH3,2016,09,2016-09,0,
Mumbai,NH3,2016,10,2016-10,0,
Mumbai,NH3,2016,11,2016-11,0,
Mumbai,NH3,2016,12,2016-12,0,
Mumbai,NH3,2017,01,2017-01,0,
Mumbai,NH3,2017,02,2017-02,0,
Mumbai,NH3,2017,03,2017-03,0,
Mumbai,NH3,2017,04,2017-04,0,
Mumbai,NH3,2017,05,2017-05,0,
Mumbai,NH3,2017,06,2017-06,0,
Mumbai,NH3,2017,07,2017-07,0,
Mumbai,NH3,2017,08,2017-08,0,
Mumbai,NH3,2017,09,2017-09,0,
Mumbai,NH3,2017,10,2017-10,0,
Mumbai,NH3,2017,11,2017-11,0,
Mumbai,NH3,2017,12,2017-12,0,
Mumbai,NH3,2018,01,2018-01,0,
Mumbai,NH3,2018,02,2018-02,0,
Mumbai,NH3,2018,03,2018-03,0,
Mumbai,NH3,2018,04,2018-04,0,
Mumbai,NH3,2018,05,2018-05,0,
Mumbai,NH3,2018,06,2018-06,0,
Mumbai,NH3,2018,07,2018-07,0,
Mumbai,NH3,2018,08,2018-08,0,
Mumbai,NH3,2018,09,2018-09,0,
Mumbai,NH3,2018,10,2018-10,0,
Mumbai,NH3,2018,11,2018-11,0,
Mumbai,NH3,2018,12,2018-12,0,
Mumbai,NH3,2019,01,2019-01,0,
Mumbai,NH3,2019,02,2019-02,0,
Mumbai,NH3,2019,03,2019-03,0,
Mumbai,NH3,2019,04,2019-04,0,
Mumbai,NH3,2019,05,2019-05,0,
Mumbai,NH3,2019,06,2019-06,27,10.995
Mumbai,NH3,2019,07,2019-07,31,10.962
Mumbai,NH3,2019,08,2019-08,31,11.938
Mumbai,NH3,2019,09,2019-09,30,12.677
Mumbai,NH3,2019,10,2019-10,31,15.682
Mumbai,NH3,2019,11,2019-11,30,16.716
Mumbai,NH3,2019,12,2019-12,31,19.346
Mumbai,NH3,2020,01,2020-01,31,19.264
Mumbai,NH3,2020,02,2020-02,29,21.698
Mumbai,NH3,2020,03,2020-03,31,16.823
Mumbai,NH3,2020,04,2020-04,30,7.562
Mumbai,NH3,2020,05,2020-05,31,4.162
Mumbai,NH3,2020,06,2020-06,30,11.9
Mumbai,NH3,2020,07,2020-07,0,
Mumbai,NO,2015,01,2015-01,0,
Mumbai,NO,2015,02,2015-02,0,
Mumbai,NO,2015,03,2015-03,0,
Mumbai,NO,2015,04,2015-04,0,
Mumbai,NO,2015,05,2015-05,0,
Mumbai,NO,2015,06,2015-06,0,
Mumbai,NO,2015,07,2015-07,0,
Mumbai,NO,2015,08,2015-08,0,
Mumbai,NO,2015,09,2015-09,0,
Mumbai,NO,2015,10,2015-10,0,
Mumbai,NO,2015,11,2015-11,0,
Mumbai,NO,2015,12,2015-12,0,
Mumbai,NO,2016,01,2016-01,0,
Mumbai,NO,2016,02,2016-02,0,
Mumbai,NO,2016,03,2016-03,0,
Mumbai,NO,2016,04,2016-04,0,
Mumbai,NO,2016,05,2016-05,0,
Mumbai,NO,2016,06,2016-06,0,
Mumbai,NO,2016,07,2016-07,0,
Mumbai,NO,2016,08,2016-08,0,
Mumbai,NO,2016,09,2016-09,0,
Mumbai,NO,2016,10,2016-10,0,
Mumbai,NO,2016,11,2016-11,0,
Mumbai,NO,2016,12,2016-12,0,
Mumbai,NO,2017,01,2017-01,0,
Mumbai,NO,2017,02,2017-02,0,
Mumbai,NO,2017,03,2017-03,0,
Mumbai,NO,2017,04,2017-04,0,
Mumbai,NO,2017,05,2017-05,0,
Mumbai,NO,2017,06,2017-06,0,
Mumbai,NO,2017,07,2017-07,0,
Mumbai,NO,2017,08,2017-08,0,
Mumbai,NO,2017,09,2017-09,0,
Mumbai,NO,2017,10,2017-10,0,
Mumbai,NO,2017,11,2017-11,0,
Mumbai,NO,2017,12,2017-12,0,
Mumbai,NO,2018,01,2018-01,0,
Mumbai,NO,2018,02,2018-02,0,
Mumbai,NO,2018,03,2018-03,0,
Mumbai,NO,2018,04,2018-04,0,
Mumbai,NO,2018,05,2018-05,15,22.506
Mumbai,NO,2018,06,2018-06,11,23.81
Mumbai,NO,2018,07,2018-07,30,16.35
Mumbai,NO,2018,08,2018-08,31,15.132
Mumbai,NO,2018,09,2018-09,30,28.411
Mumbai,NO,2018,10,2018-10,24,37.514
Mumbai,NO,2018,11,2018-11,25,62.115
Mumbai,NO,2018,12,2018-12,31,49.53
Mumbai,NO,2019,01,2019-01,29,55.482
Mumbai,NO,2019,02,2019-02,23,52.931
Mumbai,NO,2019,03,2019-03,31,49.111
Mumbai,NO,2019,04,2019-04,29,38.795
Mumbai,NO,2019,05,2019-05,30,30.11
Mumbai,NO,2019,06,2019-06,30,23.545
Mumbai,NO,2019,07,2019-07,31,25.229
Mumbai,NO,2019,08,2019-08,31,21.754
Mumbai,NO,2019,09,2019-09,30,19.708
Mumbai,NO,2019,10,2019-10,31,25.152
Mumbai,NO,2019,11,2019-11,30,21.08
Mumbai,NO,2019,12,2019-12,31,26.752
Mumbai,NO,2020,01,2020-01,31,31.4
Mumbai,NO,2020,02,2020-02,29,33.941
Mumbai,NO,2020,03,2020-03,31,21.347
Mumbai,NO,2020,04,2020-04,30,13.809
Mumbai,NO,2020,05,2020-05,31,19.274
Mumbai,NO,2020,06,2020-06,30,18.791
Mumbai,NO,2020,07,2020-07,0,
Mumbai,NO2,2015,01,2015-01,0,
Mumbai,NO2,2015,02,2015-02,0,
Mumbai,NO2,2015,03,2015-03,0,
Mumbai,NO2,2015,04,2015-04,0,
Mumbai,NO2,2015,05,2015-05,0,
Mumbai,NO2,2015,06,2015-06,0,
Mumbai,NO2,2015,07,2015-07,0,
Mumbai,NO2,2015,08,2015-08,0,
Mumbai,NO2,2015,09,2015-09,0,
Mumbai,NO2,2015,10,2015-10,0,
Mumbai,NO2,2015,11,2015-11,0,
Mumbai,NO2,2015,12,2015-12,0,
Mumbai,NO2,2016,01,2016-01,0,
Mumbai,NO2,2016,02,2016-02,0,
Mumbai,NO2,2016,03,2016-03,0,
Mumbai,NO2,2016,04,2016-04,0,
Mumbai,NO2,2016,05,2016-05,0,
Mumbai,NO2,2016,06,2016-06,0,
Mumbai,NO2,2016,07,2016-07,0,
Mumbai,NO2,2016,08,2016-08,0,
Mumbai,NO2,2016,09,2016-09,0,
Mumbai,NO2,2016,10,2016-10,0,
Mumbai,NO2,2016,11,2016-11,0,
Mumbai,NO2,2016,12,2016-12,0,
Mumbai,NO2,2017,01,2017-01,0,
Mumbai,NO2,2017,02,2017-02,0,
Mumbai,NO2,2017,03,2017-03,0,
Mumbai,NO2,2017,04,2017-04,0,
Mumbai,NO2,2017,05,2017-05,0,
Mumbai,NO2,2017,06,2017-06,0,
Mumbai,NO2,2017,07,2017-07,0,
Mumbai,NO2,2017,08,2017-08,0,
Mumbai,NO2,2017,09,2017-09,0,
Mumbai,NO2,2017,10,2017-10,0,
Mumbai,NO2,2017,11,2017-11,0,
Mumbai,NO2,2017,12,2017-12,0,
Mumbai,NO2,2018,01,2018-01,0,
Mumbai,NO2,2018,02,2018-02,0,
Mumbai,NO2,2018,03,2018-03,0,
Mumbai,NO2,2018,04,2018-04,0,
Mumbai,NO2,2018,05,2018-05,15,23.129
Mumbai,NO2,2018,06,2018-06,11,17.245
Mumbai,NO2,2018,07,2018-07,30,17.838
Mumbai,NO2,2018,08,2018-08,31,25.135
Mumbai,NO2,2018,09,2018-09,30,26.331
Mumbai,NO2,2018,10,2018-10,24,29.186
Mumbai,NO2,2018,11,2018-11,25,45.996
Mumbai,NO2,2018,12,2018-12,31,56.225
Mumbai,NO2,2019,01,2019-01,28,52.738
Mumbai,NO2,2019,02,2019-02,23,29.409
Mumbai,NO2,2019,03,2019-03,31,15.641
Mumbai,NO2,2019,04,2019-04,29,22.643
Mumbai,NO2,2019,05,2019-05,30,13.634
Mumbai,NO2,2019,06,2019-06,30,13.376
Mumbai,NO2,2019,07,2019-07,31,12.835
Mumbai,NO2,2019,08,2019-08,31,9.908
Mumbai,NO2,2019,09,2019-09,30,14.172
Mumbai,NO2,2019,10,2019-10,31,24.901
Mumbai,NO2,2019,11,2019-11,30,38.893
Mumbai,NO2,2019,12,2019-12,31,39.748
Mumbai,NO2,2020,01,2020-01,31,38.964
Mumbai,NO2,2020,02,2020-02,29,47.782
Mumbai,NO2,2020,03,2020-03,31,23.564
Mumbai,NO2,2020,04,2020-04,30,7.757
Mumbai,NO2,2020,05,2020-05,31,7.774
Mumbai,NO2,2020,06,2020-06,30,11.685
Mumbai,NO2,2020,07,2020-07,0,
Mumbai,NOx,2015,01,2015-01,31,26.822
Mumbai,NOx,2015,02,2015-02,28,27.14
Mumbai,NOx,2015,03,2015-03,30,97.54
Mumbai,NOx,2015,04,2015-04,29,53.971
Mumbai,NOx,2015,05,2015-05,31,27.18
Mumbai,NOx,2015,06,2015-06,28,23.556
Mumbai,NOx,2015,07,2015-07,31,20.41
Mumbai,NOx,2015,08,2015-08,31,39.14
Mumbai,NOx,2015,09,2015-09,30,44.509
Mumbai,NOx,2015,10,2015-10,31,80.953
Mumbai,NOx,2015,11,2015-11,28,130.108
Mumbai,NOx,2015,12,2015-12,31,103.356
Mumbai,NOx,2016,01,2016-01,31,26.663
Mumbai,NOx,2016,02,2016-02,28,21.311
Mumbai,NOx,2016,03,2016-03,31,17.28
Mumbai,NOx,2016,04,2016-04,28,25.294
Mumbai,NOx,2016,05,2016-05,28,20.524
Mumbai,NOx,2016,06,2016-06,20,8.99
Mumbai,NOx,2016,07,2016-07,26,71.129
Mumbai,NOx,2016,08,2016-08,10,189.275
Mumbai,NOx,2016,09,2016-09,0,
Mumbai,NOx,2016,10,2016-10,0,
Mumbai,NOx,2016,11,2016-11,0,
Mumbai,NOx,2016,12,2016-12,0,
Mumbai,NOx,2017,01,2017-01,0,
Mumbai,NOx,2017,02,2017-02,0,
Mumbai,NOx,2017,03,2017-03,0,
Mumbai,NOx,2017,04,2017-04,0,
Mumbai,NOx,2017,05,2017-05,0,
Mumbai,NOx,2017,06,2017-06,0,
Mumbai,NOx,2017,07,2017-07,0,
Mumbai,NOx,2017,08,2017-08,0,
Mumbai,NOx,2017,09,2017-09,0,
Mumbai,NOx,2017,10,2017-10,0,
Mumbai,NOx,2017,11,2017-11,11,24.563
Mumbai,NOx,2017,12,2017-12,31,71.594
Mumbai,NOx,2018,01,2018-01,23,91.802
Mumbai,NOx,2018,02,2018-02,28,104.373
Mumbai,NOx,2018,03,2018-03,31,71.968
Mumbai,NOx,2018,04,2018-04,20,65.525
Mumbai,NOx,2018,05,2018-05,22,43.303
Mumbai,NOx,2018,06,2018-06,29,49.909
Mumbai,NOx,2018,07,2018-07,28,30.532
Mumbai,NOx,2018,08,2018-08,31,40.073
Mumbai,NOx,2018,09,2018-09,30,54.633
Mumbai,NOx,2018,10,2018-10,24,66.751
Mumbai,NOx,2018,11,2018-11,25,108.473
Mumbai,NOx,2018,12,2018-12,31,105.149
Mumbai,NOx,2019,01,2019-01,29,106.401
Mumbai,NOx,2019,02,2019-02,23,82.021
Mumbai,NOx,2019,03,2019-03,31,64.742
Mumbai,NOx,2019,04,2019-04,29,61.17
Mumbai,NOx,2019,05,2019-05,30,43.753
Mumbai,NOx,2019,06,2019-06,30,36.248
Mumbai,NOx,2019,07,2019-07,31,37.586
Mumbai,NOx,2019,08,2019-08,31,30.965
Mumbai,NOx,2019,09,2019-09,30,33.348
Mumbai,NOx,2019,10,2019-10,31,49.339
Mumbai,NOx,2019,11,2019-11,30,59.812
Mumbai,NOx,2019,12,2019-12,31,65.663
Mumbai,NOx,2020,01,2020-01,31,68.963
Mumbai,NOx,2020,02,2020-02,29,80.314
Mumbai,NOx,2020,03,2020-03,31,44.484
Mumbai,NOx,2020,04,2020-04,30,20.989
Mumbai,NOx,2020,05,2020-05,31,25.505
Mumbai,NOx,2020,06,2020-06,30,30.329
Mumbai,NOx,2020,07,2020-07,0,
Mumbai,O3,2015,01,2015-01,0,
Mumbai,O3,2015,02,2015-02,0,
Mumbai,O3,2015,03,2015-03,0,
Mumbai,O3,2015,04,2015-04,0,
Mumbai,O3,2015,05,2015-05,0,
Mumbai,O3,2015,06,2015-06,0,
Mumbai,O3,2015,07,2015-07,0,
Mumbai,O3,2015,08,2015-08,0,
Mumbai,O3,2015,09,2015-09,0,
Mumbai,O3,2015,10,2015-10,0,
Mumbai,O3,2015,11,2015-11,0,
Mumbai,O3,2015,12,2015-12,0,
Mumbai,O3,2016,01,2016-01,0,
Mumbai,O3,2016,02,2016-02,0,
Mumbai,O3,2016,03,2016-03,0,
Mumbai,O3,2016,04,2016-04,0,
Mumbai,O3,2016,05,2016-05,0,
Mumbai,O3,2016,06,2016-06,0,
Mumbai,O3,2016,07,2016-07,0,
Mumbai,O3,2016,08,2016-08,0,
Mumbai,O3,2016,09,2016-09,0,
Mumbai,O3,2016,10,2016-10,0,
Mumbai,O3,2016,11,2016-11,0,
Mumbai,O3,2016,12,2016-12,0,
Mumbai,O3,2017,01,2017-01,0,
Mumbai,O3,2017,02,2017-02,0,
Mumbai,O3,2017,03,2017-03,0,
Mumbai,O3,2017,04,2017-04,0,
Mumbai,O3,2017,05,2017-05,0,
Mumbai,O3,2017,06,2017-06,0,
Mumbai,O3,2017,07,2017-07,0,
Mumbai,O3,2017,08,2017-08,0,
Mumbai,O3,2017,09,2017-09,0,
Mumbai,O3,2017,10,2017-10,0,
Mumbai,O3,2017,11,2017-11,0,
Mumbai,O3,2017,12,2017-12,0,
Mumbai,O3,2018,01,2018-01,0,
Mumbai,O3,2018,02,2018-02,0,
Mumbai,O3,2018,03,2018-03,0,
Mumbai,O3,2018,04,2018-04,0,
Mumbai,O3,2018,05,2018-05,23,45.138
Mumbai,O3,2018,06,2018-06,29,38.9
Mumbai,O3,2018,07,2018-07,28,26.194
Mumbai,O3,2018,08,2018-08,31,39.623
Mumbai,O3,2018,09,2018-09,30,39.231
Mumbai,O3,2018,10,2018-10,24,48.916
Mumbai,O3,2018,11,2018-11,25,56.47
Mumbai,O3,2018,12,2018-12,31,49.485
Mumbai,O3,2019,01,2019-01,31,51.997
Mumbai,O3,2019,02,2019-02,28,61.706
Mumbai,O3,2019,03,2019-03,31,61.231
Mumbai,O3,2019,04,2019-04,29,23.037
Mumbai,O3,2019,05,2019-05,30,19.062
Mumbai,O3,2019,06,2019-06,30,17.214
Mumbai,O3,2019,07,2019-07,31,14.11
Mumbai,O3,2019,08,2019-08,31,11.242
Mumbai,O3,2019,09,2019-09,30,9.615
Mumbai,O3,2019,10,2019-10,31,17.881
Mumbai,O3,2019,11,2019-11,30,26.557
Mumbai,O3,2019,12,2019-12,31,33.224
Mumbai,O3,2020,01,2020-01,31,38.774
Mumbai,O3,2020,02,2020-02,29,42.954
Mumbai,O3,2020,03,2020-03,31,30.846
Mumbai,O3,2020,04,2020-04,30,21.827
Mumbai,O3,2020,05,2020-05,31,18.593
Mumbai,O3,2020,06,2020-06,30,12.303
Mumbai,O3,2020,07,2020-07,0,
Mumbai,PM10,2015,01,2015-01,0,
Mumbai,PM10,2015,02,2015-02,0,
Mumbai,PM10,2015,03,2015-03,0,
Mumbai,PM10,2015,04,2015-04,0,
Mumbai,PM10,2015,05,2015-05,0,
Mumbai,PM10,2015,06,2015-06,0,
Mumbai,PM10,2015,07,2015-07,0,
Mumbai,PM10,2015,08,2015-08,0,
Mumbai,PM10,2015,09,2015-09,0,
Mumbai,PM10,2015,10,2015-10,0,
Mumbai,PM10,2015,11,2015-11,0,
Mumbai,PM10,2015,12,2015-12,0,
Mumbai,PM10,2016,01,2016-01,0,
Mumbai,PM10,2016,02,2016-02,0,
Mumbai,PM10,2016,03,2016-03,0,
Mumbai,PM10,2016,04,2016-04,0,
Mumbai,PM10,2016,05,2016-05,0,
Mumbai,PM10,2016,06,2016-06,0,
Mumbai,PM10,2016,07,2016-07,0,
Mumbai,PM10,2016,08,2016-08,0,
Mumbai,PM10,2016,09,2016-09,0,
Mumbai,PM10,2016,10,2016-10,0,
Mumbai,PM10,2016,11,2016-11,0,
Mumbai,PM10,2016,12,2016-12,0,
Mumbai,PM10,2017,01,2017-01,0,
Mumbai,PM10,2017,02,2017-02,0,
Mumbai,PM10,2017,03,2017-03,0,
Mumbai,PM10,2017,04,2017-04,0,
Mumbai,PM10,2017,05,2017-05,0,
Mumbai,PM10,2017,06,2017-06,0,
Mumbai,PM10,2017,07,2017-07,0,
Mumbai,PM10,2017,08,2017-08,0,
Mumbai,PM10,2017,09,2017-09,0,
Mumbai,PM10,2017,10,2017-10,0,
Mumbai,PM10,2017,11,2017-11,0,
Mumbai,PM10,2017,12,2017-12,0,
Mumbai,PM10,2018,01,2018-01,0,
Mumbai,PM10,2018,02,2018-02,0,
Mumbai,PM10,2018,03,2018-03,0,
Mumbai,PM10,2018,04,2018-04,0,
Mumbai,PM10,2018,05,2018-05,16,73.774
Mumbai,PM10,2018,06,2018-06,13,65.256
Mumbai,PM10,2018,07,2018-07,25,61.348
Mumbai,PM10,2018,08,2018-08,31,60.766
Mumbai,PM10,2018,09,2018-09,30,72.853
Mumbai,PM10,2018,10,2018-10,24,125.246
Mumbai,PM10,2018,11,2018-11,25,157.956
Mumbai,PM10,2018,12,2018-12,31,166.241
Mumbai,PM10,2019,01,2019-01,31,193.624
Mumbai,PM10,2019,02,2019-02,27,159.732
Mumbai,PM10,2019,03,2019-03,30,119.833
Mumbai,PM10,2019,04,2019-04,29,76.972
Mumbai,PM10,2019,05,2019-05,30,64.626
Mumbai,PM10,2019,06,2019-06,30,58.094
Mumbai,PM10,2019,07,2019-07,31,45.403
Mumbai,PM10,2019,08,2019-08,31,51.207
Mumbai,PM10,2019,09,2019-09,30,37.583
Mumbai,PM10,2019,10,2019-10,31,76.439
Mumbai,PM10,2019,11,2019-11,30,118.375
Mumbai,PM10,2019,12,2019-12,31,150.231
Mumbai,PM10,2020,01,2020-01,31,151.048
Mumbai,PM10,2020,02,2020-02,29,159.725
Mumbai,PM10,2020,03,2020-03,31,106.506
Mumbai,PM10,2020,04,2020-04,30,66.265
Mumbai,PM10,2020,05,2020-05,31,53.717
Mumbai,PM10,2020,06,2020-06,30,35.185
Mumbai,PM10,2020,07,2020-07,0,
Mumbai,PM2.5,2015,01,2015-01,0,
Mumbai,PM2.5,2015,02,2015-02,0,
Mumbai,PM2.5,2015,03,2015-03,0,
Mumbai,PM2.5,2015,04,2015-04,0,
Mumbai,PM2.5,2015,05,2015-05,0,
Mumbai,PM2.5,2015,06,2015-06,0,
Mumbai,PM2.5,2015,07,2015-07,0,
Mumbai,PM2.5,2015,08,2015-08,0,
Mumbai,PM2.5,2015,09,2015-09,0,
Mumbai,PM2.5,2015,10,2015-10,0,
Mumbai,PM2.5,2015,11,2015-11,0,
Mumbai,PM2.5,2015,12,2015-12,0,
Mumbai,PM2.5,2016,01,2016-01,0,
Mumbai,PM2.5,2016,02,2016-02,0,
Mumbai,PM2.5,2016,03,2016-03,0,
Mumbai,PM2.5,2016,04,2016-04,0,
Mumbai,PM2.5,2016,05,2016-05,0,
Mumbai,PM2.5,2016,06,2016-06,0,
Mumbai,PM2.5,2016,07,2016-07,0,
Mumbai,PM2.5,2016,08,2016-08,0,
Mumbai,PM2.5,2016,09,2016-09,0,
Mumbai,PM2.5,2016,10,2016-10,0,
Mumbai,PM2.5,2016,11,2016-11,0,
Mumbai,PM2.5,2016,12,2016-12,0,
Mumbai,PM2.5,2017,01,2017-01,0,
Mumbai,PM2.5,2017,02,2017-02,0,
Mumbai,PM2.5,2017,03,2017-03,0,
Mumbai,PM2.5,2017,04,2017-04,0,
Mumbai,PM2.5,2017,05,2017-05,0,
Mumbai,PM2.5,2017,06,2017-06,0,
Mumbai,PM2.5,2017,07,2017-07,0,
Mumbai,PM2.5,2017,08,2017-08,0,
Mumbai,PM2.5,2017,09,2017-09,0,
Mumbai,PM2.5,2017,10,2017-10,0,
